Title,Category,Auther,Date,Location,Content,URL
मन्दिर परिसरमा वृक्षारोपण,स्थानीय,प्रतीक दैनिक,"साउन १, २०८०",वीरगंज,"मञ्चका अन्तर्राष्ट्रिय अध्यक्ष, साहित्यकार तथा हिन्दुस्तान पत्रिकाका सेवानिवृत्त ब्यूरो प्रमुख राजीव गौतम, साहित्यकार प्रा. प्रमोद पाण्डेय हेरम्ब, बृजमोहन तिवारी, इतिहासकार विजयकिशोर पाण्डेय, प्रा उमा मिश्र, कवयित्री अस्मिता पटेल, समाजसेवी सुबोधकुमार सिंह, जङ्गबहादुर पटेललगायतले पीपल, बेल तथा अशोकलगायतका बिरुवाहरू रोपेका थिए । कार्यक्रममा मञ्चका अन्तर्राष्ट्रिय अध्यक्ष गौतमले साहित्य, संस्कृति र प्रकृति नेपाल र भारतका साझा सम्पदा भएकाले यसको संरक्षण गर्नुपर्ने बताए ।. यसअघि साहित्यकार गणेश लाठको अध्यक्षतामा बसेको बैठकमा अन्तर्राष्ट्रिय साहित्य–संस्कृति–प्रकृति मञ्चको नेपाल राष्ट्र एकाइ गठनको खाका तयार गरिएको थियो । सो बैठकमा मञ्चको नेपाल राष्ट्र एकाइको विस्तृत गठनका लागि प्रमोद पाण्डेय हेरम्ब तथा लाठलाई अधिकार प्रदान गरिएको गौतमले बताए ।. कार्यक्रममा प्रा प्रमोद पाण्डेयद्वारा भोजपुरी भाषामा भाष्य गरिएको गीता ज्ञान दर्शन र लाठको अङ्ग्रेजी उपन्यास अनुराधा भवन प्रदान गरी गौतमलाई सम्मान गरिएको थियो ।",https://eprateekdaily.com/2023/07/17/54039
ठोरीका शिक्षकद्वारा सेवा निरन्तरताको पत्र बुझ्न अस्वीकार,स्थानीय,प्रतीक दैनिक,"साउन १, २०८०",ठोरी,"गापाले आधिकारिकरूपमा कुनै परिपत्र नगरी शिक्षा शाखाका प्रमुख भुपालकुमार जोशीले प्रधानाध्यापकहरूमार्पmत स्थायीबाहेकका सबै शिक्षकलाई सेवा निरन्तरताको पत्र बुझ्न पठाइदिन भनेपछि नेपाल शिक्षक महासङ्घ, ठोरीको पहलमा जम्मा भएका शिक्षकहरूको भेलाले पालिकाले दिने भनिएको सेवा निरन्तरताको पत्र नबुझ्ने सर्वसहमतिको आधारमा निर्णय गरेको नेपाल शिक्षक महासङ्घ, ठोरीका अध्यक्ष अमृत श्रेष्ठले जानकारी दिए ।. आजको शिक्षकहरूको भेलाले ठोरी गापाको शिक्षा शाखाले शिक्षकहरूलाई सो पत्र बारम्बार दिने गरेको भन्दै शिक्षा शाखाको अनधिकृत कार्यको भत्र्सना गरिएको अध्यक्ष श्रेष्ठले बताए ।. बैठकपछि प्रमुख प्रशासकीय अधिकृत कृष्णलाल श्रेष्ठको कार्यकक्षमा पुगेको शिक्षकहरूको टोलीलाई अधिकृत श्रेष्ठले सेवा निरन्तरताको पत्र बुझ्न भनेपछि आफूहरूले प्रतिकार गरेपछि प्रमुख प्रशासकीय अधिकृत सेवा निरन्तरताको पत्र लिनुनपर्ने कुरामा सहमत भएको पनि अध्यक्ष श्रेष्ठले जानकारी दिए ।. सेवा निरन्तरताको चिठी बुझ्दा शिक्षकहरूकै हकमा हुने अधिकृत श्रेष्ठले बताए पनि शिक्षकहरूले अस्वीकार गरेको महासङ्घ, ठोरीका सचिव दीपेन्द्र सापकोटाले बताए ।. प्रमुख प्रशासकीय अधिकृत श्रेष्ठको कार्यकक्षमा पुगेका शिक्षकहरूका प्रतिनिधिसँग सहमति गरेपछि बाहिर जम्मा भएका शिक्षकहरू समूहमा आई अधिकृत श्रेष्ठले सेवा निरन्तरताको पत्र बुझ्नुनपर्ने निर्णय सुनाएका थिए । कार्यक्रमको अन्त्यमा प्रमुख प्रशासकीय अधिकृत श्रेष्ठले अभिभावकत्व भूमिका निर्वाह गरेकोमा धन्यवाद दिएका थिए ।",https://eprateekdaily.com/2023/07/17/54024
लाखौ ठगी गर्ने महतोलाई उन्मुक्ति,स्थानीय,प्रतीक दैनिक,"साउन १, २०८०",वीरगंज,"वीरगंज महानगर–२० स्थित लाइफस्टर औषधि कारखानामा जागीर लगाइदिने भनेर सयौं युवालाई ठगी गरेको आरोप लागेका बारा, प्रसौनी गाउँपालिका–५ निवासी ४१ वर्षीय राजकुमार महतोलाई अदालतले द्रुतमार्गबाट धरौटीमा छाडेपछि पीडितहरू दुःखी भएका छन् । उनीहरू न्यायका लागि अदालत भौंतारिरहेका छन् ।. जिल्ला प्रहरी कार्यालय, पर्साले जेठ ५ गते पक्राउ गरी ठगी मुद्दामा महतोलाई अदालतमा उपस्थित गराएको थियो । पर्सा जिल्ला अदालतका न्यायाधीश विश्वनाथ भट्टराईको एकल इजलासले जेठ ३० गते रु ४० हजार धरौटीमा रिहा गरेको थियो । उनी रिहा भएपछि अन्यायमा परेको भन्दै उनीविरुद्ध उजूरीकर्ताहरू अदालतको चक्कर लगाइरहेका छन् ।. महतोले औषधि कारखानामा जागीर लगाइदिने भनेर युवाहरूसँग ३५ सयदेखि ४५ सय रकम, नागरिकताको प्रतिलिपि र फोटो लिएका थिए ।. कम्पनीको नाममा ठगी गर्ने महतोलाई कारखाना पक्षले पनि खोजी गरिरहेको अवस्थामा ठगिएकामध्ये महेन्द्र पण्डितले महतोलाई पक्राउ गरी प्रहरीको जिम्मा लगाएका थिए । पण्डितले महतोलाई ४९ हजार रकम दिने भनेर पसलमा बोलाएको र प्रहरीमा खबर गरी पक्राउ गराएका थिए ।. महतोमाथि यसअघि अन्यत्र स्थानबाट पनि २० लाखभन्दा बढी ठगी गरेको आरोप छ । वीरगंजमा भने उनले पाँच लाख रुपैयाँ उठाएको आरोपितहरूले बताएका छन् । प्रहरी र जिल्ला न्यायाधिवक्ताहरूले ठगी मुद्दाको यो केसलाई कमजोर बनाएको र न्यायाधीशले सोही अनुसार निर्णय गर्नुपरेको पीडितमध्ये एकजनाले बताए । यो घटनामा एकजना महिला निवेदकसँग पनि बयान नलिएको र महतोलाई २५ दिनमैं धरौटीमा छाडिएको भनी पीडितहरूले गुनासो गरेका छन् ।. उनीहरूले प्रहरीकै अगाडि रङ्गेहात रकम लेनदेनमा पक्राउ परेका महतोलाई अदालतले धरौटीमा रिहा गर्नु न्यायसङ्गत नभएको बताएका छन् । उनीहरूले महतोविरुद्ध उजूरीकर्ताहरू कसैसँग बयान नलिनु र प्रहरी तथा जिल्ला न्यायाधिवक्ताले पेश गरेको मुद्दाको आधारमा धरौटीमा रिहा गरिएको भन्दै चिन्ता व्यक्त गरे । अभियुक्तविरुद्धका आरोपीहरूसँग बयान लिएर निर्णय गर्नुपर्नेमा अदालतले यो प्रयोजन प्रयोग नगरेको भनी उनीहरूले दुःख व्यक्त गरेका हुन् ।. पर्याप्त दसी प्रमाणका साथ पक्राउ परेका महतोलाई साधारण तारेखमा रिहा गरेर युवाहरूको रकम अन्योलमा पारेको र ठगीकर्तालाई प्रोत्साहन मिलेको पीडितहरूको भनाइ छ ।",https://eprateekdaily.com/2023/07/17/54027
मिटरब्याजसम्बन्धी उजूरी फछ्र्योट गर्न छलफल,स्थानीय,प्रतीक दैनिक,"असार ३१, २०८०",वीरगंज,"जिल्ला प्रशासन कार्यालय, सर्लाहीमा मिटरब्याजको सम्बन्धमा परेका एक हजार ९२० वटा उजूरीमध्ये ३६५ वटाको फछ्र्योट भएको छ । जिल्ला प्रशासन कार्यालय, सर्लाहीका कम्प्युटर अपरेटर मुकेश यादवका अनुसार बिहीवार बेलुकासम्म एक हजार ९२० उजूरीमध्ये ८९२ वटा उजूरीमाथि छलफल गरी ३६५ वटा उजूरी फछ्र्योट गरिएको छ ।. जिप्रका, सर्लाहीले मिटरब्याज अर्थात् अनुचित लेनदेन जाँचबुझ आयोग बनाएर छानबीन अगाडि बढाएपछि जिल्लाभरिबाट एक हजार ९२० वटा उजूरी परेका थिए । तीमध्ये बिहीवारसम्म ३६५ जना उजूरीकर्ता र उनीहरूले उजूरी दिएका मिटरब्याजीलाई राखेर छलफल गराइ मिलापत्र गराइएको सर्लाहीका प्रमुख जिल्ला अधिकारी इन्द्रदेव यादवले जानकारी दिए । प्रजिअ यादवका अनुसार फछ्र्योट गरिएका ३६५ वटा उजूरीमध्ये मिटरब्याजीले आफ्नो नाममा गरिसकेका तीन बिघाभन्दा बढी जग्गा पीडितलाई फिर्ता गराइएको छ ।. सप्रजिअ होमप्रसाद घिमिरेको रोहबरमा दैनिक छलफल भइरहेको छ । सप्रजिअ घिमिरेले उजूरी परेका व्यक्ति र उजूरी दिने पीडितलाई राखेर लेनदेन भएको वास्तविक रकम, बुझाइसकेको ऋणलगायतबारे छलफल गराइ दुवै पक्षलाई सहमतिमा ल्याइ उजूरी फछ्र्योट गर्दै अघि बढेको बताए ।. छलफलका क्रममा अनेक बहानाबाजी गर्ने र पीडितसँग मिलापत्रमैं आउन नखोज्ने पाँचजनालाई प्रहरी हिरासतमा पठाइएको छ । प्रहरी हिरासतमा पठाएपछि मिलापत्रका लागि सहमति गरी ती पाँचैजनालाई हिरासतमुक्त गरिसकिएको जिप्रका, सर्लाहीले जनाएको छ ।. जिप्रका, सर्लाहीले पटकपटक सर्वदलीय बैठक राखेर छलफल गर्दै आइरहेको छ ।",https://eprateekdaily.com/2023/07/16/53941
केराबालीको बीमा नगरेपछि किसानद्वारा आन्दोलन गर्ने उद्घोष,स्थानीय,प्रतीक दैनिक,"असार २९, २०८०",निजगढ,"नेपाल सरकारको प्राथमिकतामा परेको बाली बीमा कार्यक्रम अन्तर्गत निजगढका किसानहरूले व्यावसायिकरूपमा रैथाने मालभोग केराबाली उत्पादन गर्दै आइरहे पनि बीमा गर्न आलटाल गर्दै आइरहेको भन्दै यहाँका केरा किसानहरूले बीमा कम्पनीविरुद्ध आन्दोलन गर्ने उद्घोष गरेका छन् ।. शुक्रवार निजगढमा पत्रकार सम्मेलन गर्दै बारा केरा तथा फलफूल उत्पादक सङ्घका अध्यक्ष एकबहादुर श्रेष्ठले विगतदेखि पटकपटक हिमालयन–एभरेस्ट इन्स्योरेन्स कम्पनीले निजगढका दुई हजारभन्दा बढी व्यावसायिक केराखेती गर्दै आइरहेका किसानहरूलाई आलटाल गरी बालीको बीमा गर्न निरुत्साहित बनाउँदै आइरहेका आरोप लगाएका छन् ।. बीमा कम्पनीले आफू चोखिनलाई निजगढका व्यावसायिक केराखेती गर्ने दुई हजारभन्दा बढी किसानहरूमध्ये सात/आठ जना किसानको मात्र बीमा गरेर अन्य किसानहरूलाई निरुत्साहित बनाउने खेलमा लागेको पीडित केरा किसानहरूको बीमा कम्पनीविरुद्ध आरोप छ ।. तोकिएको समयभित्र बालीको बीमा गर्नुपर्ने भएपनि आँधी, हुरी, असिना, पानी आउने समय गुजारेर निकै ढिलो गरी विगतका वर्षदेखि नै बीमा कम्पनीले किसानहरूको केराबालीको बीमा नगरेको पत्रकार सम्मेलनमा अध्यक्ष श्रेष्ठले जानकारी दिए ।. निजगढका केरा उत्पादक किसानहरूको बाली बीमा एक साताभित्र शुरू नगरिए बीमा कम्पनीविरुद्ध कडा आन्दोलनको तयारी गरिने श्रेष्ठले जानकारी दिए ।. शुरूका वर्षहरूमा प्रतिकट्ठा ६० बोटबापत रु १० हजार, रैथाने मालभोग केराको बाली बीमा रु १३ हजार २०० मा गरे पनि त्यसलाई घटाएर आठ हजारमा झारेपछि केरा किसानहरू केराबाली बीमा गर्न निरुत्साहित भएका थिए ।. बीमा रकम बढाउनुपर्ने माग राख्दै सम्बन्धित निकायहरूमा किसानहरूले आवाज उठाएपछि मोरङ केराबालीका हकमा प्रतिकट्ठा रु १७ हजार ५००, खुट्टीको हकमा १४ हजार ५०० तोकेपछि किसानहरू केरा बाली बीमा गर्न हौंसिए । तर बाली क्षति भएपनि समयमैं क्षतिपूर्ति दिन बीमा कम्पनीले ढिलाइ गर्दै आइरहेका पीडित किसानहरूको व्यापक गुनासा छन् ।. केही महीनाअघि बीमा प्राधिकरणका कार्यकारी निर्देशक राजुरमण पौडेलको सहभागितामा पाँच दिनअघि निजगढमा गरिएको कृषि बीमा सचेतना अभिमुखीकरण कार्यक्रम सम्पन्न भएको थियो ।. पछिल्लोपटक प्रतिकट्ठा ८२ बोट केरा उत्पादन गर्नुपर्ने, जसको बीमा प्रतिकट्ठा २२ हजार ५५० रुपियाँ तय गरिएपछि बीमा गर्न किसानहरू अग्रसर रहे पनि केराबाली बीमा गर्न बीमा कम्पनीले बेवास्ता गरेपछि आन्दोलन गर्ने तयारी भइरहेको जानकारी दिइएको छ ।. एक महीनाअघि आएको हावाहुरीका कारण निजगढमा लगभग ३५ बिघा केराबालीमा क्षति पुग्दा दुई सयभन्दा बढी किसानलाई रु चार करोडभन्दा बढी नोक्सानी बेहोर्नुपरेको अध्यक्ष श्रेष्ठले जानकारी दिए ।. यहाँ बारा, पर्सा, रौतहट, सर्लाही, चितवनलगायतका जिल्लाहरूमा रैथाने मालभोग प्रजातिको व्यावसायिक केरा उत्पादनले भारतलगायत अन्य देशबाट आयात हुो केरालाई विस्थापित गराउन राम्रो भूमिका निर्वाह गरेपछि बिचौलियाहरूको साँठगाँठमा केरा बालीको बीमा गर्न बीमा कम्पनी पछि हटेको हुन सक्ने केरा उत्पादक किसानहरूको भनाइ छ ।. प्रतिकट्ठा खर्च कटाएर रु ३० हजारदेखि ५० हजारसम्म यहाँका किसानहरूले व्यावसायिक मालभोग केराबालीबाट आम्दानी लिंदै आइरहेका सङ्घका सदस्य एवं अवकाशप्राप्त वरिष्ठ कृषि प्राविधिक साधुराम खरेलले जानकारी दिए ।",https://eprateekdaily.com/2023/07/14/53919
"नारायणी अस्पतालको फार्मेसीमा ठगीधन्दा शुरू, बजारभन्दा महँगोमा औषधि बिक्री गरेको आरोप",स्थानीय,प्रतीक दैनिक,"असार २९, २०८०",वीरगंज,"नारायणी अस्पतालमा रहेको अस्पतालको फार्मेसीले स्वास्थ्य बीमा गराएका व्यक्तिलाई बिक्री गर्ने औषधिमा ठगिरहेको समाचार छ ।. स्वास्थ्य बीमा गराएका व्यक्तिहरूले चिकित्सकको सल्लाह अनुसार औषधि खरीद गर्न फार्मेसीमा जाँदा बजार मूल्यभन्दा दोबरमा फार्मेसीले बिक्री गरेको पाइएको छ । अस्पताल हाताभित्र रहेको फार्मेसी, साझा औषधिपसल र अस्पतालबाहिर रहेका निजी औषधिपसलमा एउटै औषधिको मूल्य फरकफरक भेटिएका छन् ।. केही वर्षअघि निजी औषधिपसलेले सर्वसाधारणलाई ठगेको गुनासोको आधारमा नेपाल सरकारले साझा औषधिपसल खोल्न लगाएको थियो । त्यसपछि देशभरिका अस्पताललाई फार्मेसी सञ्चालन गर्न अधिकार दिएको थियो । बिरामीहरू पनि ढुक्क भएर अस्पतालकै फार्मेसीबाट औषधि किन्ने गरेका छन् तर सुपथ मूल्यमा गुणस्तरीय औषधि बिक्रीको लागि खोलिएको अस्पतालको फार्मेसीबाट नै बिरामीहरू ठगिन थालेका छन् ।. अस्पतालको फार्मेसीमा आइआरएल ५०० एमएलको मूल्य प्रतिबोतल रु ६३ पर्छ भने साझा स्वास्थ्य सेवा पसलमा रु ६१ पर्ने गरेको छ । त्यस्तै, सोही औषधि निजी औषधिपसल विवेक मेडिकल हलमा रु ५३ पर्ने गरेको छ ।. निजी पसलमा केनुलाको मूल्य रु २० पर्छ भने साझाको पसलमा रु ३३ तथा नारायणीको फार्मेसीमा रु ४५ मा बिक्री भइरहेको बिरामीहरूले बताएका छन् ।. यस प्रकार सबै औषधिमा मूल्य बढाएर अस्पतालको फार्मेसीले बिरामीहरूलाई ठगिरहेको छ । अस्पतालको विकास र बिरामीहरूलाई थप आर्थिक भार नपरोस् भनेर खोलिएको अस्पतालको फार्मेसीले ठगीधन्दा शुरू गर्दा पनि सरोकारवाला निकाय मौन देखिएका छन् । ठगीबाट उठेको रकममा चिकित्सक र कर्मचारीहरूले भागबन्डा पाउने गरेको स्रोतले जनाएको छ ।. स्रोत अनुसार फार्मेसीमा काम गर्ने कर्मचारीहरूले बाहिरबाट लाखौं रुपियाँका औषधि आफैंले किनेर ल्याउने, प्रणालीमा प्रविष्ट नगर्ने, बिल पनि नदिने तर औषधि बिक्रीको रकम आफ्नो गोजीमा राख्ने गरेका छन् ।. हतारमा आएका बिरामीका कुरुवाले पैसा दिई औषधि लैजान्छन् तर कर्मचारीले बिल पनि दिंदैनन् ।. फार्मेसीका कर्मचारीहरूले दैनिक हजारौं रुपियाँ अवैध तरीकाले कमाइरहेको स्रोतको भनाइ छ ।. यस विषयमा नारायणी अस्पतालका मेडिकल सुपरिटेन्डेन्ट डा चितरञ्जन साहले भने फार्मेसीमा औषधिको मूल्य फरक नरहेको बताए ।. फार्मेसीबाट स्वास्थ्य बीमा गराएका व्यक्तिलाई औषधि दिंदा नेपाल सरकारले बनाएको मापदण्ड तथा मूल्यसूची अनुसार औषधि बिक्री हुने गरेको दाबी गरे । उनले औषधिको मूल्य फरक भएको खण्डमा समस्या समाधानतर्फ लाग्र्ने बताए ।",https://eprateekdaily.com/2023/07/14/53921
श्यामपुर भेलाहामा नालाको विकासले गाउँलेलाई झन् सास्ती,स्थानीय,प्रतीक दैनिक,"असार २८, २०८०",परवानीपुर,"पर्सा, पकाहामैनपुर गाउँपालिका–४ श्यामपुर भेलाहामा हालै निर्माण गरिएको नालाबाट जनताले झन् सास्ती भोग्नुपरेको छ ।. गापाको रु १० लाखको बजेटमा निर्माण गरिएको १९२ फिट लम्बाइको सडकका दुवै छेउको नालाले गर्दा सो गाउँमा पानीको निकास रोकिएको छ ।. सुरेश पासवानको घरदेखि विक्रम पटेलको घरसम्म निर्माण भएको नाला २८ इन्च चौडाइको छ । नालामा २० इन्चका दुईवटा वाल र आठ इन्चमा पानी बग्ने सतह निर्माण गरिएको छ । सो क्ष्Fेत्रको सडकका दुवै छेउमा नाला निर्माण भएपछि सडकको पानी सडकमंै जम्ने गरेको छ । जसले गर्दा १० फिट चौडा सडक भएर आउजाउ गर्न गाउँलेलाई समस्या भइरहेको प्रमेन्द्र पासवानले गुनासो गरे ।. टोलवासीले गापा र वडा कार्यालयले सडकको पानीको निकास गर्न वा माटो पुरी ग्राभेल गरेर तत्काल समस्या समाधान गर्न माग गरेका छन् । यस विषयमा वडासदस्य सञ्जु देवीका पति सुरेश पासवानले यस वर्ष बजेट सकिएकोले आगामी वर्ष मात्र सडक निर्माणको काम हुने जानकारी गराए । उनले चार/पाँच वर्षदेखि गाउँवासीले समस्या खेप्दै आए पनि सडकमा जमेको पानीको निकासको लागि ठाउँ–ठाउँमा होल बनाइ पानीको निकास दिने बताए ।",https://eprateekdaily.com/2023/07/13/53876
कर्जा तिरे पनि निर्धन उत्थान बैंकले जग्गा फुकुवा गरेन,स्थानीय,प्रतीक दैनिक,"असार २८, २०८०",परवानीपुर,वीरगंज–२१ परवानीपुरमा रहेको निर्धन उत्थान बैंकको शाखाले ऋण चुक्ता गर्ने ऋणीको जग्गा फुकुवा नगरेको गुनासो आएको छ ।. वीरगंज–३२ चोर्नीका छोटेलाल रामको १० धुर जग्गा धितोबापत सो शाखामा दृष्टिबन्धक गरिएकोमा कर्जा चुक्ता गर्दा पनि जग्गा फुकुवा नभएको रामले गुनासो गरे ।. रामकी पत्नी रीतादेवीले पाँच वर्ष पहिले चार लाख कर्जा लिएकी थिइन् । सो समयमा साबिक चोर्नी–४ कित्ता नं ३७० को १० धुर बराबरको जग्गा धितो राखेकी थिइन् ।. सो जग्गामा घर निर्माणको काम गर्नुपर्दा बैंकले जग्गा फुकुवा नगरेकोले आफूहरू समस्यामा परेको राम परिवारको भनाइ छ ।. यस विषयमा शाखा प्रबन्धक महादेवप्रसाद गौतमले रामका भाइहरूले पनि कर्जा लिएको र लामो समयदेखि कर्जा नतिरेका कारण जग्गा फुकुवा नगरेको जवाफ दिए । दाजुभाइ सबैजना एउटै समूहको सदस्य भएकाले कर्जा असुलीको लागि दबाब सिर्जना गर्न जग्गा फुकुवा नगरेको उनको भनाइ थियो । तर दाजुभाइ सबैजना छुट्टिएर बसेको र दाइले आफैंले कमाएर पछि जग्गा किनेकाले भाइहरूले विनाधितो साधारण कर्जा लिएका थिए । भाइहरूले कर्जा लिएपनि छुट्टिसकेको दाइको जग्गा रोकेर राख्नुको कारण नबुझिएको पीडित परिवारले दुःखेसो पोखेको छ ।,https://eprateekdaily.com/2023/07/13/53863
७५ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"असार ३१, २०८०",वीरगंज,"वीरगंजको लिटल बडी इन्टरनेशनल प्रिस्कूलको आयोजनामा रक्तदान कार्यक्रम सम्पन्न भएको छ ।. प्रिस्कूलका प्रधानाध्यापक विजयकुमार बलको अध्यक्षतामा सम्पन्न कार्यक्रममा छजना महिलासहित ४० जनाले रक्तदान गरेका छन् । रोट्र्याक्ट क्लब अफ वीरगंज मेट्रोपोलिसको सहकार्यमा कार्यक्रमको आयोजना गरिएको प्रअ बलले बताए ।. यस्तै, श्रीराम अस्पताल, वीरगंजको आयोजनामा शनिवार भएको रक्तदान कार्यक्रममा ३५ जनाले रक्तदान गरेका छन् । अस्पतालले आमा सुरक्षा कार्यक्रम शुरू गरेको एक वर्ष पूरा भएको अवसरमा आयोजना गरेको रक्तदान कार्यक्रममा ३५ जनाले रक्तदान गरेको अस्पतालकी सञ्चालक डा दीप्ति यादवले जानकारी दिइन् । रक्तदान गर्नेहरूमा डा सुनील यादव, डा मनीष खन्ना, अनिल पटेल, राधा श्रेष्ठ, एन्जिला पटेललगायत रहेका रक्तसञ्चार केन्द्र, वीरगंजले जनाएको छ ।",https://eprateekdaily.com/2023/07/16/53944
ट्राफिकले टिभिआरएस प्रणालीबाट कारबाई गर्ने,स्थानीय,प्रतीक दैनिक,"असार २८, २०८०",परवानीपुर,"आगामी आवको साउन १ गतेदेखि मधेस प्रदेशमा ट्राफिक प्रहरीले गर्ने कारबाई तथा जरिवानालाई टिभिआरएस (ट्राफिक भायलेशन रेकर्ड सिस्टम) अन्तर्गत कार्य सञ्चालन गर्ने भएको छ । मधेस प्रदेशका आठ जिल्लामध्ये पर्सा, महोत्तरी र सिराहा गरी तीनवटा जिल्लामा प्रारम्भिक चरणमा यो विधिबाट कारबाई तथा जरिवाना कार्य शुरू गर्ने ट्राफिक प्रहरी कार्यालयको तयारी छ ।. कुनै पनि नेपाली सवारी चालक वा सवारीधनीले सवारी नियम उल्लङ्घन गरेको खण्डमा निजको कागजपत्र ट्राफिक प्रहरीद्वारा २४ घण्टे पुर्जी जारी गरी नजीकको प्रहरी कार्यालयमा पठाइनेछ । तत्पश्चात् उक्त कागजातको इन्ट्री टिभिआरएसमा गरिने जिल्ला ट्राफिक प्रहरी कार्यालय, पर्साले जनाएको छ । उक्त कागज लिन सवारीचालक वा धनीले जरिवाना रकम राष्ट्रिय वाणिज्य बैंकमा दाखिला गर्नुपर्ने हुन्छ र बैंक भौचरको प्रतिलिपि ट्राफिक कार्यालयमा बुझाएपछि कारबाईमा परेका सवारीधनीले आफ्नो सवारीसाधनको कागजपत्र पाउने व्यवस्था छ ।. गलती अनुसारको जरिवाना रकम बैंकमा देख्न सकिनेछ । साथै भारतीय सवारीसाधनको हकमा हाल गरिरहेको अवस्था (सडकमा नै जरिवाना गरिने नियम) कायम रहेको ट्राफिक प्रहरी कार्यालय, पर्साले जनाएको छ ।",https://eprateekdaily.com/2023/07/13/53873
प्रसौनीमा बहुप्राविधिक शिक्षालयको शिलान्यास,स्थानीय,प्रतीक दैनिक,"असार २८, २०८०",परवानीपुर,"बाराको प्रसौनीमा बहुप्रFविधिक शिक्षालय (पोलिटेक्निक इन्स्टिच्युट)को एकेडेमिक भवन शिलान्यास गरिएको छ ।. वडा नं २ प्रसौनीस्थित निर्माण हुने भवनको शिलान्यास गापा अध्यक्ष विनोद जयसवालले गरे । रु तीन करोड ८० लाख १४ हजारको लागतमा निर्माण भवन हुनेछ । सिटिइभिटीको बजेटबाट निर्माण भइरहेको उक्त आयोजना नौ महीनामा पूरा गर्नेगरी बिसी/मदन जेभी काठमाडौंसँग सम्झौता भएको छ । बेंगा साह माविमा हाल डिप्लोमा इन इलेक्ट्रिक सञ्चालन भइरहेको र निर्माण भइरहेको बहुशिक्षालयको एकेडेमिक भवन सञ्चालनमा आएपछि फार्मेसी, नर्सिंङ, जेटिए, अमिन, सिभिललगायतका दक्ष जनशक्ति उत्पादन गर्ने लक्ष्य लिइएको बताइएको छ ।. भवनको शिलान्यास कार्यक्रममा गापा उपाध्यक्ष किरणदेवी साह, वडा नं १ का अध्यक्ष लालबाबू मुखिया, २ का अध्यक्ष हृदयनारायण साह, ५ का अध्यक्ष सन्तोष साह, ७ का अध्यक्ष इस्लाम हवारी, वडा सदस्यहरू राजेश गुप्ता, सन्दीप गुप्ता, नरेश महतो, लालबाबू यादव, सत्यनारायण पण्डित, इलाका प्रहरी कार्यालय, प्रसौनी, गण्डकका प्रहरी निरीक्षक विनोद बोहोरालगायतको सहभागिता थियो ।",https://eprateekdaily.com/2023/07/13/53870
लघुकथामाथि छलफल,स्थानीय,प्रतीक दैनिक,"असार २८, २०८०",वीरगंज,"अमेरिका निवासी दुईजना साहित्यकार खेमराज पोखरेल तथा प्रतीक दैनिकका नियमित स्तम्भकार विश्वराज अधिकारीसँग आज प्रतीक दैनिकको कार्यालयमा वीरगंजका साहित्यकारहरूले साहित्यिक परिचर्चा गरेका छन् ।. अमेरिका बसेर पनि नेपाली लघुकथाका ख्यात कथाकार, समीक्षक तथा लघुकथा प्रशिक्षक खेमराज पोखरेलले लघुकथाबारे आफ्नो धारणा राख्दै यसको मानक स्वरूप स्थापित भइ नसके तापनि, आजका दिनमा बहस चल्न थालेको बताएका थिए । उनले वीरगंजेली साहित्यकारहरूको लघुकथाको स्वरूप, मर्मबारे प्रस्तुत जिज्ञासाको समाधान गरेका थिए ।. कार्यक्रम बिहान प्रतीक कार्यालयको परिसरमा बिहान ८ बजे सम्पन्न भएको थियो । कार्यक्रममा चन्द्रकिशोर झा, प्राध्यापक उमा मिश्र, राजेश मिश्र, महेश गौतम, नेपाली लघुकथा सम्बद्ध मधेस प्रदेशस्तरीय संस्थाका संयोजक विश्वम्भर शर्मा, कविता खड्का, साहित्यप्रेमी विनयराज गौतमलगायतको सहभागिता थियो ।",https://eprateekdaily.com/2023/07/13/53866
