Title,Category,Auther,Date,Location,Content,URL
विद्यार्थीहरूको घरदैंलोमा पुगी शिक्षा प्रदान,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",बिरुवागुठी,,https://eprateekdaily.com/2020/10/02/3477
बाल यौन दुव्र्यवहारसम्बन्धी अन्तरक्रिया,स्थानीय,प्रतीक दैनिक,"अशोज १७, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/03/3497
यतीको १२ वर्षपछि सिमरा उडान,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",१६ असोज/रासस    निजी क्षेत्रको अग्रणी वायुसेवा प्रदायक संस्था यती एयरलाइन्सले १२ वर्षपछि अर्थात् यही असोज २१ गतेदेखि सिमरामा नियमित उडान गर्ने भएको छ।    एयरलाइन्सले २२औं वार्षिकोत्सवका अवसरमा नयाँ गन्तव्यको रूपमा सिमरा पुनः उडान सञ्चालन गर्ने घोषणा गरेको छ। सन् २००८ मा काठमाडौं–सिमरा उडान भरेको यती एयरलाइन्सले १२ वर्षपछि आगामी असोज २१ गतेदेखि बाराको सिमरा विमानस्थलमा उडान भर्न लागेको हो। सिमरा यतीको नवौं उडान गन्तव्य हो।    एयरलाइन्सका प्रमुख सुरक्षा अधिकृत तथा प्रवक्ता सुदर्शन बर्ताैलाले कोभिड–१९ को सङ्क्रमणको समयमा उच्च सतर्कता अपनाएर सिमरा उडान गर्न लागेको जानकारी दिए।,,https://eprateekdaily.com/2020/10/02/3454
दोषीलाई प्रहरीले उन्मुक्ति दिएको आरोप,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/02/3474
शिक्षकहरूलाई तीन दिने खोज तालीम,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/02/3463
पुजारीद्वारा शैक्षिक सामग्री वितरण,स्थानीय,प्रतीक दैनिक,"अशोज १७, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/03/3500
छाडा चौपायाले पर्सागढीमा समस्या,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/10/02/3444
पुस्तक वितरण,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/10/01/3406
तीन जिल्लाका ३३ जना सङ्क्रमित,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/02/3442
साहिब दरबारलाई एम्बुलेन्स प्राप्त,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/02/3450
वैकल्पिक शिक्षाभन्दा विद्यालय खोल्न जोड,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",पोखरिया,,https://eprateekdaily.com/2020/09/30/3376
दुईजना महिलासहित ३८ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"अशोज १६, २०७७",पोखरिया,,https://eprateekdaily.com/2020/10/02/3439
आगलागीमा दुईवटा घरमा क्षति,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",रौतहट,,https://eprateekdaily.com/2020/10/01/3402
आयुर्वेदिक औषधि वितरण,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/01/3411
विकास निर्माणको अवलोकन,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/01/3409
जागीर लगाइदिने भन्दै ठगी गर्ने नक्कली प्रहरी पक्राउ,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/01/3413
वैकल्पिक शिक्षा सञ्चालन गर्न नपाको अनुरोध,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",बिरुवागुठी,,https://eprateekdaily.com/2020/09/30/3373
बिहान १०ः१९ बजे दशैंको टीकाको उत्तम साइत,स्थानीय,प्रतीक दैनिक,"अशोज १५, २०७७",१५ असोज/रासस    नेपाल पञ्चाङ्ग निर्णायक समितिले विसं २०७७ को विजयादशमीलगायत दशैंका विभिन्न साइत सार्वजनिक गरेको छ। विसं २०७७ कात्तिक १ गते शनिवारदेखि नेपालीको महान् चाड बडादशैं शुरू हुँदैछ।    दुर्गा पक्षसमेत भनिने दशैंको पहिलो दिन वैदिक सनातन धर्मावलम्बीले घरघरमा दियो,,https://eprateekdaily.com/2020/10/01/3397
प्रहरीलाई स्वास्थ्य सामग्री वितरण,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3352
एकजना महिलासहित २३ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/30/3340
सूर्य नेपाल प्रालिद्वारा नपालाई एम्बुलेन्स हस्तान्तरण,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",१४ असोज/रासस    बहुराष्ट्रिय कम्पनी सूर्य नेपाल प्रालिले तनहुँको शुक्लागण्डकी नगरपालिकालाई एम्बुलेन्स सहयोग गरेको छ। बाराको सिमरामा मुख्य कारखाना रहेको प्रालिको शुक्लागण्डकी नगरपालिका–७ शेराटारस्थित चुरोट कारखानाका व्यवस्थापक बाबुराम कार्कीले मङ्गलवार नगरप्रमुख किसान गुरुङलाई महिन्द्रा कम्पनीको एम्बुलेन्सको साँचो हस्तान्तरण गरेका हुन्।    भन्सार छुटमा ल्याइएको एम्बुलेन्सलाई रु १० लाख ५० हजार परेको कार्कीले जानकारी दिए। सामाजिक उत्तरदायित्व बहन गर्दै यस क्षेत्रका ग्रामीण भेगका सर्वसाधारणलाई स्वास्थ्य सेवाको पहुँचमा ल्याउन नगरपालिकालाई एम्बुलेन्स सहयोग गरिएको कार्कीले बताए।    नगर क्षेत्रभित्र समयमैं अस्पताल पु–याउनुपर्ने बिरामीलाई एम्बुलेन्स अति उपयोगी हुने नगरप्रमुख गुरुङले बताए। हाल नगरपालिकाले खैरेनीटार स्वास्थ्यचौकीमा सञ्चालनमा ल्याउन लागेको पाँच शय्याको अस्थायी कोभिड अस्पतालमा उक्त एम्बुलेन्स प्रयोग गरिने गुरुङले जानकारी दिए।    शुक्लागण्डकी नगरपालिकाले खडा गरेको कोरोना सङ्क्रमण रोकथाम नियन्त्रण र उपचार कोषमा गत जेठ महीनामा सूर्य नेपालले रु १० लाख सहयोग गरेको थियो। सूर्य नेपालले विसं २०४३ देखि सिमरामा चुरोट उत्पादन गर्दै आएको छ। तराईमा असुरक्षा महसूस गर्दै कम्पनीले विगत ६ वर्षअगाडि तनहुँको शुक्लागण्डकी नगरपालिकामा उद्योग स्थापना गरेको थियो।    १४५ रोपनी क्षेत्रफलमा फैलिएको तनहुँ प्लान्टबाट वार्षिक ६ अर्ब खिल्ली चुरोट उत्पादन गर्ने लक्ष्य लिइएको छ। सूर्य नेपालमा भारतीय कम्पनी आइटिसीको ५९ प्रतिशत लगानी छ। प्रभाकर शम्शेर राणाको सूर्य इन्टरप्राइजेजसँगै अन्य १० वटा समूहको ३९ प्रतिशत हिस्सा छ भने दुर्ई प्रतिशत ब्रिटिश–अमेरिकन टोबाकोको शेयर छ। कम्पनीले सूर्य,,https://eprateekdaily.com/2020/09/30/3361
"बाघको आक्रमणबाट एकजनाको मृत्यु, दुर्ईजना घाइते",स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",रौतहट,,https://eprateekdaily.com/2020/09/30/3348
यातायात श्रमिकका लागि न्यूनतम ज्यालाबारे छलफल,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3346
शिक्षामा नाटक भइरहेको छ,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3369
"सङ्क्रमित महिलाले छोरा पाइन्, कोभिड बिरामीको उपचारको व्यवस्था वीरगंज हेल्थकेयरमा",स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3371
उखु किसानले पाउने भए भुक्तानी,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",१४ असोज/रासस    जिल्लाका उखु किसानले पाउनुपर्ने सरकारी अनुदानबापतको रकम जिल्लामा पठाइएको छ। सर्लाहीका उखु किसानका लागि रु २१ करोड ३४ लाख ९५ हजार निकासा भएको कोष तथा लेखा नियन्त्रण कार्यालयले जनाएको छ।    “उखु किसानका लागि सरकारले पठाउनु पर्ने रु २१ करोड ३४ लाख ९५ हजार निकासा भएको छ,,https://eprateekdaily.com/2020/09/30/3359
२१ जना सङ्क्रमित पुष्टि,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3350
बलात्कृतलाई न्यायभन्दा वडाध्यक्षको इज्जत ठूलो,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3343
बजारमा भीडभाड बढेपछि प्रहरीद्वारा कडाइ,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/30/3356
मापदण्ड भित्र रहेर खोलामा जान अनुमति,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",निजगढ,,https://eprateekdaily.com/2020/09/30/3363
तस्करको कुटाइबाट दुईजना युवक घाइते,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/30/3336
स्वास्थ्य चौकी भवनको उद्घाटन,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",रौतहट,,https://eprateekdaily.com/2020/09/30/3332
चार बोरा पटाका बरामद,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/30/3334
ज्यान मुद्दामा चारजना पक्राउ,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",रौतहट,,https://eprateekdaily.com/2020/09/29/3297
बाँदरका लागि वनमैं फलफूल रोपण,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",१३ असोज/रासस    बाँदरले बस्ती पसेर घरकै अन्नपात नोक्सान गर्न थालेपछि महोत्तरीको एउटा सामुदायिक वन उपभोक्ता समितिले वन क्षेत्रमैं सघन फलफूल रोपण शुरू गरेको छ। जिल्लाको बर्दिवास नगरपालिका–१ को चिहानडाँडा सामुदायिक वन उपभोक्ता समितिले बाँदरलाई वनमैं रमाउने बनाउन आफ्नो वन क्षेत्रमा सघन फलफूल रोपण शुरू गरेको हो।    यस अभियान अन्तर्गत यसपालि वर्षामा एक हजार ५०० फलफूलका बिरुवा रोपिएको समितिका अध्यक्ष घनश्याम न्यौपानेले जानकारी दिए। “वनमा खानेकुरा नभएपछि बाँदर बस्ती पस्ने हुन्,,https://eprateekdaily.com/2020/09/29/3295
सीमामा अवैध क्रियाकलाप रोक्न बैठक,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/30/3330
भारतीयलाई बसपार्कबाट पिसिआर रिपोर्ट जारी,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3305
भन्सार छलीको सामान बरामद,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",रौतहट,,https://eprateekdaily.com/2020/09/29/3291
सालको गोलियासहित माझी पक्राउ,स्थानीय,प्रतीक दैनिक,"अशोज १४, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/09/30/3338
रोगको कारण ठोरीमा धान उब्जनी ४० प्रतिशत घटयो,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",ठोरी,,https://eprateekdaily.com/2020/09/29/3302
सर्लाहीका सो–ह क्रसर उद्योग बन्द,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",१३ असोज/रासस    जिल्लामा गैरकानूनीरूपमा सञ्चालनमा आएका क्रसर उद्योग अनिश्चितकालका लागि बन्द गरिएका छन्।    वातावरण तथा विपद् व्यवस्थापन शाखाको मापदण्ड अनुसार ढुङ्गा,,https://eprateekdaily.com/2020/09/29/3293
सुनचाँदी महासङ्घः शिव र रामजीद्वारा समानान्तर समिति गठन,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3299
फरार पाँचजना पक्राउ,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3277
स्वास्थ्य समीक्षा गोष्ठी,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/09/29/3271
स्थानीयद्वारा जनता सडकको मरम्मत र सफाइ,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",बिरुवागुठी,,https://eprateekdaily.com/2020/09/28/3246
"अबेर रातिसम्म मदिरापसल सञ्चालन, शान्ति सुरक्षामा खलल",स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/09/29/3284
मटर तस्करीको ट्रान्जिट प्वाइन्ट महोत्तरी,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",१३ असोज/रासस    महोत्तरी जिल्ला विगत केही दिनदेखि नेपालबाट भारततर्फ मटर तस्करीको ट्रान्जिट प्वाइन्ट बन्दै गएको छ। भारतसँग करीब १४ किलोमिटर खुला सिमानाका कारण जिल्लाबाट अहिले दैनिक सयौं क्विन्टल मटर चोरी निकासी हुने गरेको छ।    सीमामा खटिएका सशस्त्र प्रहरी सीमा सुरक्षा बल,,https://eprateekdaily.com/2020/09/29/3287
सामुदायिक सेवा केन्द्रको आयोजनामा रक्तदान,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3243
हात्तीले धानबालीमा क्षति पु–यायो,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",ठोरी,,https://eprateekdaily.com/2020/09/29/3281
छाडा चौपाया नियन्त्रण अभियान शुरू,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3275
पर्सागढीको दुईवटै एम्बुलेन्स ग्यारेजमा थन्कियो,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/09/28/3249
कोरोना सङ्क्रमित दुईजनाको मृत्यु,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3289
पर्साको ग्रामीण क्षेत्रमा बससेवा सञ्चालन,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",सेढवा,,https://eprateekdaily.com/2020/09/29/3273
२६ जना सङ्क्रमित पुष्टि,स्थानीय,प्रतीक दैनिक,"अशोज १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/29/3279
"सुनचाँदी व्यवसायीमा विवाद, प्रदेश अध्यक्षमा शिव सर्राफ",स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3222
प्रदेश लोकसेवालाई चिकित्सक र इन्जीनियर भर्ना गर्न स्वीकृति प्रदान,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",जनकपुरधाम,,https://eprateekdaily.com/2020/09/28/3218
निजगढ नेशनल हस्पिटलको उद्घाटन,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",निजगढ,,https://eprateekdaily.com/2020/09/28/3231
नदीजन्य पदार्थ सङ्कलनमा रोक लगाएपछि सडक अवरुद्ध,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",निजगढ,,https://eprateekdaily.com/2020/09/28/3234
सङ्क्रमित गर्भवती अस्पताल भर्ना,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3216
व्यापारीको अवस्था अझै अज्ञात,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",महोत्तरी,,https://eprateekdaily.com/2020/09/28/3212
पर्साका स्वास्थ्यकर्मीको कोरोना सङ्क्रमणले मृत्यु,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3225
सातजना सङ्क्रमित थपिए,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3220
भीमफेदी–कुलेखानी सडकखण्ड खुला,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",१२ असोज/रासस    अविरल वर्षाका कारण केही दिन अघि गएको पहिराका कारण अवरुद्ध बनेको भीमफेदी–कुलेखानी सडकखण्ड आज बिहानदेखि खुलेको छ। उक्त सडकखण्डको भीमफेदी गाउँपालिका–६ र इन्द्रसरोवर गाउँपालिका–२ का विभिन्न स्थानमा गएको पहिरो पन्छाई आज बिहान ८ः०० बजेदेखि हेटौंडाबाट कुलेखानी–फाखेल हुँदै काठमाडौं जाने बाटो खुलेको इलाका प्रहरी कार्यालयका प्रनि सुरेन्द्र श्रेष्ठले जानकारी दिए। उनका अनुसार बाटो खुलेसँगै काठमाडौंबाट हेटौंडा आउने र हेटौंडाबाट फाखेल हुँदै काठमाडौं जाने सवारीसाधन सञ्चालनमा आएको छ।  त्यस्तै हेटौंडाबाट सिस्नेरी हुँदै काठमाडौं जाने सिस्नेरीको बाटो भने पहिराका कारण अझै अवरुद्ध रहेको इप्रका भीमफेदीले जनाएको छ। उक्त बाटो आज बेलुकासम्म पहिरो हटाएर सञ्चालनमा ल्याउने तयारी भइरहेको प्रनि श्रेष्ठले जानकारी दिए।,,https://eprateekdaily.com/2020/09/28/3214
सिम्रौनगढमा शङ्खेकीराको प्रकोप,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/28/3228
पर्यटन दिवसको अवसरमा विभिन्न जिल्लामा कार्यक्रम,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3240
जिपी फाउन्डेशनद्वारा प्रजिअलाई ज्ञापन,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/28/3237
केही स्थानमा भारी वर्षाको सम्भावना,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",११ असोज/रासस    पश्चिमी न्यून चापीय प्रणालीको प्रभावले आइतवार प्रदेश नं १ र २ का केही स्थानमा भारी वर्षा भएको जल तथा मौसम विज्ञान विभागले जनाएको छ।    भारतको बिहारमा बनेको न्यूनचापीय क्षेत्र उत्तर–पूर्व सर्ने क्रममा आज प्रदेश नं १ र २ का केही स्थानमा भारी वर्षा भएको मौसमविद् समीर श्रेष्ठले बताए। “आज बेलुकाबाट यी प्रणाली पूर्णरूपमा हटेर जानेछ,,https://eprateekdaily.com/2020/09/27/3171
राजमार्गमा टेन्ट गाडेर उखु किसानको प्रदर्शन,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",गरुडा,,https://eprateekdaily.com/2020/09/27/3186
विद्यालय सञ्चालन गर्न वैकल्पिक शिक्षामा पहुँच भएन,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/09/27/3184
सडक दुर्घटनामा १० महीने बालकसहित तीनजनाको मृत्यु,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",निजगढ,,https://eprateekdaily.com/2020/09/27/3196
वीरगंजमा चीनविरुद्ध प्रदर्शन,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/27/3179
उखु उत्पादक सङ्घ रौतहटद्वारा चक्काजाम,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",रौतहट,,https://eprateekdaily.com/2020/09/28/3208
"नेशनल मेडिकलमा सङ्क्रमित बढ्यो, ९ जना डिस्चार्ज",स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/27/3173
भर्चुअल माध्यमबाट वक्तृत्वकला प्रतियोगिता,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",पोखरिया,,https://eprateekdaily.com/2020/09/27/3166
बेलवाका दलितहरूलाई राहत वितरण,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/27/3174
जनमत पार्टीको वडास्तरीय समिति गठन,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/09/27/3163
नहरले बगाएर मृत्यु,स्थानीय,प्रतीक दैनिक,"अशोज १२, २०७७",सर्लाही,,https://eprateekdaily.com/2020/09/28/3210
"पर्सा, बारा, रौतहटमा १७ जना सङ्क्रमित",स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/27/3182
विद्यालय विसङ्क्रमित भएन,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",बिरुवागुठी,,https://eprateekdaily.com/2020/09/25/3115
सबैको प्रिय फूलसरी,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/09/25/3127
फुटपाथमा राखिएका मोटरसाइकल कारबाईमा,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/27/3159
गुप्तालाई राष्ट्रियस्तरको स्रष्टा सम्मान,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",गरुडा,,https://eprateekdaily.com/2020/09/25/3124
प्रदेशको नीति तथा योजनाको वार्षिक प्रतिवेदन हस्तान्तरण,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",११ असोज/रासस    प्रदेश नं २ को नीति तथा योजना आयोगको आर्थिक वर्ष २०७६/०७७ को  वार्षिक प्रतिवेदन प्रदेश सरकारलाई आज हस्तान्तरण गरिएको छ। मुख्यमन्त्री लालबाबू राउत गद्दीलाई आयोगका उपाध्यक्ष डा भोगेन्द्र झाले सो प्रतिवेदन हस्तान्तरण गरेका हुन्।    प्रतिवेदनमा गत आवको उपलब्धि एवं नीति तथा कार्यक्रम उल्लेख गरिएको छ। प्रतिवेदनमा विषयगत मन्त्रालयको बजेट सीमा निर्धारण र मार्गदर्शन,,https://eprateekdaily.com/2020/09/27/3152
"पर्सा, बारा र सर्लाहीका सत्रजना सङ्क्रमित थप",स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/25/3110
ट्रकसहित १६ थान भैंसी बरामद,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/09/25/3107
इनारमा पसेका दुईजनाको ज्यान गयो,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",मकवानपुर,,https://eprateekdaily.com/2020/09/25/3118
"धानबाली डुबानमा, उत्पादन प्रभावित हुने",स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",पोखरिया,,https://eprateekdaily.com/2020/09/25/3122
डा केसीको समर्थनमा प्रदर्शन,स्थानीय,प्रतीक दैनिक,"अशोज ९, २०७७",वीरगंज,,https://eprateekdaily.com/2020/09/25/3120
पर्सामा बाली स्वास्थ्य उपचार शिविर शुरू,स्थानीय,प्रतीक दैनिक,"अशोज ११, २०७७",पोखरिया/पर्सागढी,"कार्यक्रममा कृषकहरूलाई धानबालीमा छर्किने विभिन्न रोगका औषधि वितरण गरिएको थियो। त्यस्तै, सोमवार सखुवाप्रसौनी गापाको पंचगावाँ र पकाहामैनपुर गापाको बजारमा शिविर आयोजना गरिने कृषि ज्ञान केन्द्र पर्साका प्रमुख डा रामचन्द्र यादवले बताए।",https://eprateekdaily.com/2020/09/27/3155
